support,itemset,itemset_size
0.20089648164983737,elementary | high_success | rare_hints | tries_before_help | unknown,5
0.20088675842153111,elementary | high_success | low_help | no_explanation | tries_before_help | unknown,6
0.20088675842153111,elementary | high_success | low_help | tries_before_help | unknown,5
0.20064367771387456,elementary | high_success | low_help | no_explanation | rare_hints | tries_before_help | unknown,7
0.20064367771387456,elementary | high_success | low_help | rare_hints | tries_before_help | unknown,6
0.20034711925053356,elementary | no_explanation | self_corrects | some_answer_req,4
0.20034711925053356,elementary | self_corrects | some_answer_req,3
0.20024016373916467,elementary | low_help | no_explanation | self_corrects | some_answer_req,5
0.20024016373916467,elementary | low_help | self_corrects | some_answer_req,4
0.1998852659059861,elementary | low_help | rare_hints | self_corrects | some_answer_req,5
0.1998852659059861,elementary | no_explanation | rare_hints | self_corrects | some_answer_req,5
0.1998852659059861,elementary | rare_hints | self_corrects | some_answer_req,4
0.1998852659059861,elementary | low_help | no_explanation | rare_hints | self_corrects | some_answer_req,6
0.19919005508208837,low_help | med_success | no_explanation | rare_hints | some_answer_req,5
0.19919005508208837,med_success | no_explanation | rare_hints | some_answer_req,4
0.1987768178790722,elementary | high_success | self_corrects,3
0.1987768178790722,elementary | high_success | no_explanation | self_corrects,4
0.1984170584317405,med_success | self_corrects | tries_before_help,3
0.19832468776283102,elementary | high_success | no_explanation | rare_hints | self_corrects,5
0.19832468776283102,elementary | high_success | rare_hints | self_corrects,4
0.19822259386561525,elementary | high_success | low_help | self_corrects,4
0.19822259386561525,elementary | high_success | low_help | no_explanation | self_corrects,5
0.19794062024473366,elementary | high_success | low_help | rare_hints | self_corrects,5
0.19794062024473366,elementary | high_success | low_help | no_explanation | rare_hints | self_corrects,6
0.19648213599879433,low_help | med_success | self_corrects | tries_before_help,4
0.1959668048985624,high_success | some_answer_req,2
0.1955875989946182,middle | tries_before_help,2
0.19507226789438628,med_success | rare_hints | self_corrects | tries_before_help,4
0.1947757094310453,low_help | med_success | rare_hints | self_corrects | tries_before_help,5
0.1936672614041314,high_success | low_help | some_answer_req,3
0.19303525156422435,high_success | rare_hints | some_answer_req,3
0.19262687597536135,high_success | low_help | rare_hints | some_answer_req,4
0.1926220143612082,no_self_correction | some_answer_req | tries_before_help,3
0.1904974889762899,low_help | no_self_correction | some_answer_req | tries_before_help,4
0.18953488937396995,high_success | no_explanation | some_answer_req,3
0.1892480541389352,no_self_correction | rare_hints | some_answer_req | tries_before_help,4
0.1890438663445037,low_help | no_self_correction | rare_hints | some_answer_req | tries_before_help,5
0.18882995532176594,high_success | low_help | no_explanation | some_answer_req,4
0.18850422717350615,low_help | middle | tries_before_help,3
0.1884361645753623,self_corrects | some_answer_req | tries_before_help | unknown,4
0.18810071319879626,low_help | self_corrects | some_answer_req | tries_before_help | unknown,5
0.18788194056190535,high_success | low_help | no_explanation | rare_hints | some_answer_req,5
0.18788194056190535,high_success | no_explanation | rare_hints | some_answer_req,4
0.18770692245239265,rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,5
0.18767775276747387,low_help | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,6
0.1875562124136456,no_explanation | no_self_correction | some_answer_req | tries_before_help,4
0.18673946123591956,med_success | no_explanation | self_corrects | tries_before_help,4
0.18662764411039753,high_success | self_corrects | unknown,3
0.18641373308765977,low_help | no_explanation | no_self_correction | some_answer_req | tries_before_help,5
0.18624843820645332,med_success | tries_before_help | unknown,3
0.1859664645855717,no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,5
0.18575741517698707,low_help | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,6
0.18558725868162748,low_help | med_success | no_explanation | self_corrects | tries_before_help,5
0.1854997496268711,high_success | low_help | self_corrects | unknown,4
0.185494888012718,high_success | rare_hints | self_corrects | unknown,4
0.18541224057211475,middle | rare_hints | tries_before_help,3
0.18536362443058343,frequent_answer_req | high_success,2
0.18535390120227718,no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,6
0.18535390120227718,low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,7
0.1851059588804675,high_success | no_explanation | self_corrects | unknown,4
0.18507192758139557,high_success | low_help | rare_hints | self_corrects | unknown,5
0.18505734273893618,low_help | no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,6
0.18505734273893618,no_explanation | no_self_correction | rare_hints | some_answer_req | tries_before_help,5
0.18490177108603598,low_help | med_success | tries_before_help | unknown,4
0.18438157837165095,high_success | low_help | no_explanation | self_corrects | unknown,5
0.18436699352919156,high_success | no_explanation | rare_hints | self_corrects | unknown,5
0.18418225219137258,low_help | middle | rare_hints | tries_before_help,4
0.18417252896306632,med_success | no_explanation | rare_hints | self_corrects | tries_before_help,5
0.18410932797907562,low_help | med_success | no_explanation | rare_hints | self_corrects | tries_before_help,6
0.18408501990830994,med_success | rare_hints | tries_before_help | unknown,4
0.18400723408185987,high_success | low_help | no_explanation | rare_hints | self_corrects | unknown,6
0.18388083211387846,no_explanation | ratios,2
0.18384680081480653,low_help | med_success | rare_hints | tries_before_help | unknown,5
0.1836863675477532,elementary | med_success | unknown,3
0.1836863675477532,elementary | med_success | no_explanation | unknown,4
0.18338494747025907,elementary | low_help | med_success | unknown,4
0.18338494747025907,elementary | low_help | med_success | no_explanation | unknown,5
0.1832002061324401,elementary | frequent_answer_req | tries_before_help,3
0.1832002061324401,elementary | frequent_answer_req | no_explanation | tries_before_help,4
0.1825438882217674,elementary | med_success | rare_hints | unknown,4
0.1825438882217674,elementary | med_success | no_explanation | rare_hints | unknown,5
0.1824661023953173,elementary | frequent_answer_req | no_explanation | rare_hints | tries_before_help,5
0.1824661023953173,elementary | frequent_answer_req | rare_hints | tries_before_help,4
0.18241748625378598,elementary | frequent_answer_req | low_help | tries_before_help,4
0.18241748625378598,elementary | frequent_answer_req | low_help | no_explanation | tries_before_help,5
0.18239803979717345,elementary | low_help | med_success | no_explanation | rare_hints | unknown,6
0.18239803979717345,elementary | low_help | med_success | rare_hints | unknown,5
0.18219871361689507,frequent_answer_req | high_success | rare_hints,3
0.18210148133383247,elementary | frequent_answer_req | low_help | rare_hints | tries_before_help,5
0.18210148133383247,elementary | frequent_answer_req | low_help | no_explanation | rare_hints | tries_before_help,6
0.1819993874366167,frequent_answer_req | high_success | no_explanation,3
0.18174172188650076,elementary | no_explanation | no_self_correction | tries_before_help,4
0.18174172188650076,elementary | no_self_correction | tries_before_help,3
0.18133334629763775,frequent_answer_req | tries_before_help | unknown,3
0.18131876145517836,med_success | no_explanation | tries_before_help | unknown,4
0.1812652836994939,elementary | low_help | no_self_correction | tries_before_help,4
0.1812652836994939,elementary | low_help | no_explanation | no_self_correction | tries_before_help,5
0.181046511062603,frequent_answer_req | high_success | low_help,3
0.18091524748046847,elementary | no_explanation | no_self_correction | rare_hints | tries_before_help,5
0.18091524748046847,elementary | no_self_correction | rare_hints | tries_before_help,4
0.18085204649647776,low_help | no_explanation | ratios,3
0.1807791222841808,elementary | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.1807791222841808,elementary | low_help | no_self_correction | rare_hints | tries_before_help,5
0.18062841224543372,frequent_answer_req | high_success | no_explanation | rare_hints,4
0.18051659511991172,low_help | med_success | no_explanation | tries_before_help | unknown,5
0.18040963960854284,frequent_answer_req | high_success | low_help | rare_hints,4
0.1799964024055267,frequent_answer_req | no_explanation | tries_before_help | unknown,4
0.1799186165790766,frequent_answer_req | high_success | low_help | no_explanation,4
0.17961719650158245,med_success | no_explanation | rare_hints | tries_before_help | unknown,5
0.17953454906097924,frequent_answer_req | low_help | tries_before_help | unknown,4
0.1795296874468261,low_help | med_success | no_explanation | rare_hints | tries_before_help | unknown,6
0.17952482583267296,frequent_answer_req | rare_hints | tries_before_help | unknown,4
0.17940814709299782,frequent_answer_req | high_success | low_help | no_explanation | rare_hints,5
0.17938383902223215,no_self_correction | tries_before_help | unknown,3
0.17918937445610691,elementary | no_explanation | self_corrects | some_answer_req | tries_before_help,5
0.17918937445610691,elementary | self_corrects | some_answer_req | tries_before_help,4
0.17911158862965681,elementary | low_help | no_explanation | self_corrects | some_answer_req | tries_before_help,6
0.17911158862965681,elementary | low_help | self_corrects | some_answer_req | tries_before_help,5
0.17899004827582854,frequent_answer_req | low_help | rare_hints | tries_before_help | unknown,5
0.17894143213429722,elementary | low_help | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.17894143213429722,elementary | rare_hints | self_corrects | some_answer_req | tries_before_help,5
0.17894143213429722,elementary | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.17894143213429722,elementary | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.17876641402478452,frequent_answer_req | low_help | no_explanation | tries_before_help | unknown,5
0.17863515044264996,frequent_answer_req | no_explanation | rare_hints | tries_before_help | unknown,5
0.178265667767012,frequent_answer_req | low_help | no_explanation | rare_hints | tries_before_help | unknown,6
0.17822677485378696,frequent_answer_req | self_corrects | tries_before_help,3
0.1780760648150399,low_help | no_self_correction | tries_before_help | unknown,4
0.17788160024891464,no_explanation | rare_hints | ratios,3
0.17758504178557363,low_help | no_explanation | rare_hints | ratios,4
0.1774683630458985,no_self_correction | rare_hints | tries_before_help | unknown,4
0.17720583588162941,low_help | no_self_correction | rare_hints | tries_before_help | unknown,5
0.1771377732834856,low_success | some_answer_req,2
0.17666619671063186,no_explanation | no_self_correction | tries_before_help | unknown,4
